City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,thinadhoo,0.5333,72.9333,82.71,75,1,3.65,MV,1684705430
366,el jadid,33.2549,-8.506,64.72,64,1,12.46,MA,1684705430
367,thaba nchu,-29.2093,26.839,43.47,48,36,5.06,ZA,1684705430
368,quirinopolis,-18.4483,-50.4517,67.28,47,21,2.66,BR,1684705430
369,arno,60.1167,18.6333,47.79,69,84,6.67,SE,1684705431
370,el calafate,-50.3408,-72.2768,32.85,86,45,1.54,AR,1684705431
371,tahe,52.3333,124.7333,53.62,53,27,3.18,CN,1684705431
372,esfarayen,37.0765,57.5101,60.46,45,46,0.74,IR,1684705431
373,comandante fontana,-25.3345,-59.6821,64.85,98,100,7.9,AR,1684705431
374,westport,41.1415,-73.3579,71.58,57,40,14.97,US,1684705431
375,anacortes,48.5126,-122.6127,65.46,74,100,17.27,US,1684705431
376,muroto-misakicho,33.2833,134.15,69.17,80,24,3.33,JP,1684705431
377,balqash,46.8481,74.995,58.87,58,87,9.51,KZ,1684705431
378,qarazhal,48.0078,70.7903,53.51,46,12,8.88,KZ,1684705431
379,ancud,-41.8697,-73.8203,44.89,90,100,3.36,CL,1684705431
380,woolgoolga,-30.1106,153.2007,53.47,62,2,10.27,AU,1684705431
381,caburan,5.9181,125.6411,80.62,80,100,1.97,PH,1684705431
382,la cruz,23.9167,-106.9,90.27,43,2,16.17,MX,1684705432
383,daru,-9.0763,143.2092,77.86,85,100,18.23,PG,1684705432
384,smithers,54.7804,-127.1743,66.52,45,75,14.97,CA,1684705214
385,bubaque,11.2833,-15.8333,81.25,74,99,10.87,GW,1684705432
386,nova sintra,14.8667,-24.7167,68.61,79,100,15.39,CV,1684705432
387,chokwe,-24.5333,32.9833,66.6,52,0,4.68,MZ,1684705432
388,krasnyy yar,46.5331,48.3456,62.53,79,100,11.18,RU,1684705432
389,alice springs,-23.7,133.8833,36.95,93,0,6.76,AU,1684705234
390,forster,-32.1667,152.5167,52.29,73,2,8.84,AU,1684705432
391,jiuquan,39.7432,98.5174,51.24,52,0,5.77,CN,1684705432
392,quellon,-43.1167,-73.6167,48.45,81,100,2.3,CL,1684705432
393,vila velha,-20.3297,-40.2925,74.95,73,0,2.3,BR,1684705326
394,horizontina,-27.6258,-54.3078,58.73,94,100,4.63,BR,1684705432
395,evanston,42.0411,-87.6901,81.41,33,20,6.91,US,1684705432
396,mar del plata,-38.0023,-57.5575,63.09,93,40,14.97,AR,1684705433
397,tabou,4.423,-7.3528,79.63,82,50,4.59,CI,1684705433
398,chonchi,-42.6128,-73.8092,45.61,90,100,0.87,CL,1684705433
399,bengkulu,-3.8004,102.2655,76.26,87,76,3.87,ID,1684705433
400,at taj,24.2049,23.2857,80.46,15,46,10.33,LY,1684705433
401,lhasa,29.65,91.1,46.54,70,100,2.08,CN,1684705433
402,farasan,16.7022,42.1183,87.51,72,0,6.64,SA,1684705433
403,bodaybo,57.8506,114.1933,48.78,93,99,0.85,RU,1684705433
404,khorixas,-20.3667,14.9667,65.3,28,0,3.74,NA,1684705433
405,praia da vitoria,38.7333,-27.0667,64.65,77,40,10.76,PT,1684705433
406,kyzylorda,44.8528,65.5092,59.02,63,0,6.71,KZ,1684705433
407,idah,7.1065,6.7342,77.77,92,65,1.99,NG,1684705433
408,lianzhou,24.7811,112.3825,74.25,99,60,4.38,CN,1684705433
409,road town,18.4167,-64.6167,84.29,78,20,9.22,VG,1684705184
410,saint-joseph,-21.3667,55.6167,71.98,76,15,5.5,RE,1684705434
411,paraiso,9.8383,-83.8656,79.66,75,98,3.49,CR,1684705434
412,tshabong,-26.05,22.45,55.51,25,2,5.82,BW,1684705434
413,afaahiti,-17.75,-149.2833,84.07,74,0,5.12,PF,1684705434
414,st. paul,44.9444,-93.0933,80.6,30,0,5.75,US,1684705239
415,runka,12.4479,7.3092,80.53,68,49,18.57,NG,1684705434
416,kapuskasing,49.4169,-82.4331,50.09,40,40,8.05,CA,1684705434
417,inhambane,-23.865,35.3833,70.14,86,2,8.52,MZ,1684705434
418,nantucket,41.2835,-70.0995,69.91,72,0,14.97,US,1684705234
419,erenhot,43.6475,111.9767,50.07,48,27,8.48,CN,1684705434
420,lauro de freitas,-12.8944,-38.3272,80.62,74,75,12.66,BR,1684705434
421,rock springs,41.5875,-109.2029,76.23,26,20,6.91,US,1684705393
422,knyaze-volkonskoye,48.4642,135.4567,48.54,84,100,10.22,RU,1684705434
423,kone,-21.0595,164.8658,72.23,69,96,6.58,NC,1684705434
424,kikvidze,50.7416,43.0518,60.58,65,100,7.9,RU,1684705434
425,amherstburg,42.1168,-83.0499,77.99,50,40,9.22,CA,1684705435
426,la'ie,21.6477,-157.9253,85.96,72,75,13.6,US,1684705435
427,acapulco de juarez,16.8634,-99.8901,89.42,70,40,4.61,MX,1684705435
428,luderitz,-26.6481,15.1594,57.9,59,12,11.14,NA,1684705435
429,isabela,6.7085,121.9711,77.05,81,100,1.95,PH,1684705435
430,preobrazheniye,42.9019,133.9064,50.92,77,27,6.13,RU,1684705435
431,chui,-33.6971,-53.4616,63.57,94,100,7.11,UY,1684705435
432,kalmeshwar,21.2333,78.9,89.22,26,99,5.84,IN,1684705435
433,impfondo,1.6381,18.0667,72.01,95,98,1.01,CG,1684705435
434,mil'kovo,55.6078,37.7956,50.14,84,93,2.24,RU,1684705435
435,puerto santa,-8.9906,-78.6456,73.89,78,40,10.13,PE,1684705435
436,saint-philippe,-21.3585,55.7679,72.99,76,26,4.43,RE,1684705435
437,nata,8.3333,-80.5167,87.67,71,100,2.51,PA,1684705435
438,soligalich,59.0778,42.2864,52.02,90,50,4.9,RU,1684705436
439,monki,53.405,22.7979,56.68,69,77,3.51,PL,1684705436
440,bliss corner,41.6118,-70.9384,75.97,54,0,6.91,US,1684705436
441,metlili chaamba,32.2667,3.6333,75.72,20,46,14.52,DZ,1684705436
442,urzhar,47.093,81.6294,51.08,76,90,5.68,KZ,1684705436
443,pyinmana,19.7333,96.2167,78.21,71,4,3.4,MM,1684705436
444,knottsville,37.7717,-86.9042,76.62,57,12,6.53,US,1684705436
445,nema,57.5067,50.5011,54.91,83,99,2.75,RU,1684705407
446,ilhabela,-23.7781,-45.3581,67.44,79,78,6.33,BR,1684705436
447,colonia,50.9333,6.95,65.97,85,0,3.44,DE,1684705436
448,monteagudo,-19.8167,-63.9833,69.1,88,3,1.07,BO,1684705436
449,east end,34.5507,-92.341,75.25,57,100,4.99,US,1684705436
450,nouadhibou,20.931,-17.0347,66.18,72,99,18.41,MR,1684705436
451,vila franca do campo,37.7167,-25.4333,63.01,77,53,8.57,PT,1684705437
452,conduaga,8.862,117.4893,79.03,86,100,3.04,PH,1684705437
453,nakatsugawa,35.4833,137.5,69.39,72,94,1.74,JP,1684705437
454,aracati,-4.5617,-37.7697,80.01,82,21,9.15,BR,1684705437
455,kristiansund,63.1115,7.732,51.85,81,0,1.14,NO,1684705437
456,ust-tsilma,65.441,52.1498,52.43,57,99,2.77,RU,1684705437
457,oruro,-17.9833,-67.15,51.22,14,0,10.71,BO,1684705437
458,yemva,62.59,50.8594,51.6,62,3,2.95,RU,1684705437
459,pisco,-13.7,-76.2167,75.25,60,0,18.41,PE,1684705437
460,bata,1.8639,9.7658,78.57,88,100,6.93,GQ,1684705437
461,el charco,2.4769,-78.1105,79.47,89,100,4.34,CO,1684705438
462,al burayqah,30.4062,19.5739,67.69,76,0,7.78,LY,1684705438
463,colac,-38.3333,143.5833,48.83,96,66,5.57,AU,1684705438
464,siwa oasis,29.2041,25.5195,78.31,30,0,18.05,EG,1684705438
465,bundaberg north,-24.8551,152.3425,56.21,67,0,3.0,AU,1684705438
466,abu jibeha,11.4562,31.2285,87.87,12,2,8.61,SD,1684705438
467,frontera,26.9333,-101.45,85.32,48,40,4.0,MX,1684705438
468,kismayo,-0.3582,42.5454,79.56,84,99,12.93,SO,1684705438
469,sarmasag,47.35,22.8333,57.69,86,44,6.13,RO,1684705438
470,axim,4.8699,-2.2405,78.39,85,100,3.98,GH,1684705438
471,taichung,24.1469,120.6839,81.48,77,75,9.22,TW,1684705438
472,belfast,54.5833,-5.9333,53.42,72,100,6.91,GB,1684705411
473,bagan,54.1001,77.6646,56.97,45,100,5.95,RU,1684705439
474,ierapetra,35.01,25.7353,65.14,75,99,11.99,GR,1684705439
475,laguna,38.421,-121.4238,90.18,40,0,5.75,US,1684705439
476,flying fish cove,-10.4217,105.6791,78.48,83,75,10.36,CX,1684705439
477,trevelin,-43.0858,-71.4639,39.99,93,38,3.58,AR,1684705439
478,brokopondo,4.75,-55.1667,79.09,89,100,8.43,SR,1684705439
479,craig,40.5153,-107.5464,75.15,17,20,5.75,US,1684705216
480,sumbawa besar,-8.5,117.4333,68.94,93,10,5.19,ID,1684705439
481,sitia,35.2,26.0986,64.98,90,95,12.48,GR,1684705439
482,den burg,53.0542,4.7972,56.97,94,75,6.91,NL,1684705439
483,gaspe,48.8334,-64.4819,60.71,82,40,9.22,CA,1684705373
484,marang,5.2056,103.2059,76.91,89,100,4.94,MY,1684705439
485,korsakov,46.6328,142.7813,40.84,91,100,9.42,RU,1684705439
486,rabo de peixe,37.8,-25.5833,62.11,77,40,9.22,PT,1684705440
487,ingeniero jacobacci,-41.3427,-69.5448,45.59,64,55,15.03,AR,1684705440
488,karaidel',55.8337,56.9069,51.76,50,31,2.68,RU,1684705440
489,selkirk,50.1436,-96.8845,69.15,36,99,10.67,CA,1684705440
490,meadow lakes,61.6247,-149.6011,56.25,54,0,3.44,US,1684705440
491,st. john's,47.5649,-52.7093,54.79,74,75,21.85,CA,1684705428
492,mirny,62.5353,113.9611,32.23,50,10,7.0,RU,1684705440
493,calvinia,-31.4707,19.776,48.74,82,94,6.64,ZA,1684705440
494,bayganin,48.6947,55.8742,59.25,55,70,10.4,KZ,1684705440
495,kartaly,53.0522,60.6467,54.21,52,8,6.69,RU,1684705440
496,zeya,53.75,127.2667,54.72,61,24,4.68,RU,1684705440
497,aroma,15.8167,36.1333,85.28,34,0,10.51,SD,1684705440
498,kailua-kona,19.6406,-155.9956,85.28,72,40,16.11,US,1684705440
499,dokuchayevs'k,47.7477,37.6738,56.43,84,99,6.76,UA,1684705440
500,ciudad barrios,13.7667,-88.2667,90.63,26,99,2.98,SV,1684705441
501,palora,-1.7,-77.9333,75.31,82,72,1.5,EC,1684705441
502,skelleftea,64.7507,20.9528,55.76,83,0,6.91,SE,1684705441
503,solnechnyy,50.7214,136.6319,46.22,87,95,6.04,RU,1684705441
504,polatli,39.5772,32.1413,57.34,66,60,2.98,TR,1684705441
505,norresundby,57.0483,9.9352,57.06,72,12,4.61,DK,1684705441
506,nova vicosa,-17.8919,-39.3719,73.38,69,40,9.33,BR,1684705441
507,alesund,62.4723,6.1549,51.91,93,75,3.44,NO,1684705392
508,port hedland,-20.3167,118.5667,60.85,36,27,10.36,AU,1684705441
509,hereford,52.0568,-2.7148,54.73,77,42,3.74,GB,1684705441
510,codrington,-38.2667,141.9667,45.84,93,100,7.72,AU,1684705441
511,mount isa,-20.7333,139.5,55.17,38,0,8.05,AU,1684705383
512,trincomalee,8.5711,81.2335,81.03,78,100,14.88,LK,1684705441
513,cochrane,51.1834,-114.4687,85.91,29,75,3.44,CA,1684705221
514,vila do maio,15.1333,-23.2167,74.19,81,88,14.94,CV,1684705442
515,callao,-12.0667,-77.15,75.72,68,100,10.36,PE,1684705442
516,flin flon,54.7682,-101.865,55.24,38,100,10.36,CA,1684705442
517,biltine,14.5333,20.9167,88.81,37,61,7.87,TD,1684705442
518,concepcion,-36.827,-73.0498,55.2,100,75,11.5,CL,1684705442
519,moree,-29.4667,149.85,49.77,70,0,4.99,AU,1684705442
520,whistler,50.1164,-122.9695,67.23,45,75,3.44,CA,1684705442
521,rikaze,29.25,88.8833,44.26,59,100,2.01,CN,1684705442
522,pacific grove,36.6177,-121.9166,71.82,81,75,9.22,US,1684705442
523,khovd,48.0056,91.6419,50.05,57,56,4.99,MN,1684705442
524,zaozersk,69.4005,32.4476,49.53,84,92,12.97,RU,1684705443
525,maxixe,-23.8597,35.3472,69.19,87,2,7.58,MZ,1684705443
526,tripoli,32.8752,13.1875,68.23,57,2,4.12,LY,1684705443
527,abeche,13.8292,20.8324,87.37,38,69,4.68,TD,1684705443
528,namibe,-15.1961,12.1522,69.6,75,0,3.69,AO,1684705443
529,viqueque,-8.8673,126.3658,73.08,80,59,4.5,TL,1684705443
530,batticaloa,7.7102,81.6924,81.09,81,100,0.34,LK,1684705443
531,chipinge,-20.1883,32.6236,60.04,82,0,2.26,ZW,1684705443
532,borger,52.9233,6.7931,65.03,86,83,6.22,NL,1684705443
533,roxas,11.5853,122.7511,76.14,87,73,4.0,PH,1684705443
534,yanbu,24.0891,38.0637,77.04,83,0,2.3,SA,1684705443
535,berezovyy,51.6667,135.7,49.08,80,94,2.42,RU,1684705443
536,oradea,47.0667,21.9333,61.03,83,75,5.99,RO,1684705406
537,katabu,-4.9333,122.5167,73.81,90,28,5.53,ID,1684705444
538,taoudenni,22.6783,-3.9836,88.03,9,60,9.4,ML,1684705444
539,dankalwa,11.7443,12.1867,86.63,42,94,4.34,NG,1684705444
540,east ballina,-28.8667,153.5833,52.81,70,33,10.6,AU,1684705319
541,zhangzhou,24.5133,117.6556,80.53,96,81,2.82,CN,1684705444
542,salekhard,66.53,66.6019,38.37,82,63,4.52,RU,1684705444
543,poso,-1.3959,120.7524,76.66,87,98,3.8,ID,1684705444
544,knoxville,35.9606,-83.9207,78.31,49,0,13.8,US,1684705444
545,mawu,29.5923,107.3139,58.26,94,100,5.64,CN,1684705444
546,sandnessjoen,66.0217,12.6316,50.52,89,75,4.61,NO,1684705444
547,vozhega,60.4725,40.2213,55.92,71,100,4.65,RU,1684705444
548,gobabis,-22.45,18.9667,61.0,29,0,6.15,NA,1684705444
549,hobyo,5.3505,48.5268,82.18,81,46,15.32,SO,1684705445
550,lobujya,27.95,86.8167,20.32,49,72,9.17,NP,1684705445
551,turabah,21.2141,41.6331,78.42,41,6,4.79,SA,1684705445
552,ibeto,10.4854,5.145,80.1,71,50,3.49,NG,1684705445
553,rodolfo sanchez taboada,31.7167,-116.5667,68.97,66,8,8.95,MX,1684705445
554,kwang binh,17.4833,106.6,85.55,65,48,9.8,VN,1684705445
555,aydincik,36.1437,33.3202,67.87,69,45,9.31,TR,1684705445
556,fecamp,49.7579,0.3746,56.91,91,83,11.21,FR,1684705445
557,lingyuan,41.24,119.4011,57.87,34,6,4.74,CN,1684705445
558,molchanovo,57.5817,83.7692,47.95,71,19,5.68,RU,1684705445
559,megion,61.0296,76.1136,44.62,65,12,7.94,RU,1684705445
560,puerto quijarro,-17.7833,-57.7667,79.14,49,88,2.39,BO,1684705445
561,nogliki,51.8333,143.1667,35.55,90,100,11.79,RU,1684705446
562,happy valley-goose bay,53.3168,-60.3315,41.31,93,100,20.71,CA,1684705441
